,Price,Time
25284,1.18499,14:10:10
25285,1.18500,14:10:10
25286,1.18501,14:10:10
25287,1.18500,14:10:10
25288,1.18501,14:10:11
25289,1.18500,14:10:11
25290,1.18501,14:10:12
25291,1.18500,14:10:12
25292,1.18501,14:10:15
25293,1.18500,14:10:15
25294,1.18501,14:10:16
25295,1.18500,14:10:16
25296,1.18501,14:10:17
25297,1.18500,14:10:18
25298,1.18498,14:10:18
25299,1.18497,14:10:18
25300,1.18496,14:10:18
25301,1.18497,14:10:18
25302,1.18496,14:10:18
25303,1.18497,14:10:18
25304,1.18498,14:10:18
25305,1.13493,14:10:13
25306,1.18499,14:10:18
25307,1.18501,14:10:18
25308,1.18499,14:10:18
25309,1.18500,14:10:18
25310,1.18500,14:10:18
25311,1.18499,14:10:18
25312,1.18500,14:10:19
25313,1.18499,14:10:19
25314,1.18500,14:10:19
25315,1.18499,14:10:19
25316,1.18500,14:10:19
25317,1.18499,14:10:20
25318,1.18500,14:10:21
25319,1.18499,14:10:21
25320,1.18500,14:10:22
25321,1.18499,14:10:22
25322,1.18498,14:10:22
25323,1.18497,14:10:22
25324,1.18496,14:10:22
25325,1.18497,14:10:22
25326,1.18496,14:10:22
25327,1.18497,14:10:23
25328,1.18496,14:10:23
25329,1.18497,14:10:25
25330,1.18496,14:10:26
25331,1.18495,14:10:26
25332,1.18494,14:10:26
25333,1.18495,14:10:29
25334,1.18494,14:10:29
25335,1.18494,14:10:30
25336,1.18496,14:10:30
25337,1.18495,14:10:31
25338,1.18496,14:10:31
25339,1.18495,14:10:31
25340,1.18496,14:10:31
25341,1.18497,14:10:31
25342,1.18498,14:10:32
25343,1.18499,14:10:32
25344,1.18497,14:10:32
25345,1.18497,14:10:32
25346,1.18498,14:10:33
25347,1.18497,14:10:33
25348,1.18499,14:10:36
25349,1.18500,14:10:36
25350,1.18499,14:10:36
25351,1.18500,14:10:36
25352,1.18501,14:10:36
25353,1.18500,14:10:36
25354,1.18501,14:10:36
25355,1.18500,14:10:36
25356,1.18501,14:10:36
25357,1.18500,14:10:36
25358,1.18501,14:10:36
25359,1.18500,14:10:36
25360,1.18501,14:10:36
25361,1.18500,14:10:36
25362,1.18501,14:10:36
25363,1.18500,14:10:36
25364,1.18501,14:10:36
25365,1.18502,14:10:37
25366,1.18501,14:10:37
25367,1.18505,14:10:37
25368,1.18503,14:10:37
25369,1.18504,14:10:37
25370,1.18505,14:10:37
25371,1.18504,14:10:37
25372,1.18505,14:10:37
25373,1.18504,14:10:37
25374,1.18505,14:10:37
25375,1.18504,14:10:37
25376,1.18505,14:10:37
25377,1.18504,14:10:37
25378,1.18505,14:10:37
25379,1.18504,14:10:37
25380,1.18505,14:10:38
25381,1.18504,14:10:38
25382,1.18505,14:10:38
25383,1.18504,14:10:38
25384,1.18505,14:10:38
25385,1.18504,14:10:39
25386,1.18503,14:10:39
25387,1.18504,14:10:39
25388,1.18503,14:10:39
25389,1.18502,14:10:39
25390,1.18503,14:10:39
25391,1.18502,14:10:39
25392,1.18501,14:10:40
25393,1.18502,14:10:40
25394,1.18501,14:10:40
25395,1.18500,14:10:40
25396,1.18500,14:10:40
25397,1.18501,14:10:40
25398,1.18502,14:10:40
25399,1.18501,14:10:41
25400,1.18503,14:10:41
25401,1.18502,14:10:42
25402,1.18501,14:10:42
25403,1.18502,14:10:42
25404,1.18504,14:10:42
25405,1.18503,14:10:42
25406,1.18506,14:10:42
25407,1.18503,14:10:43
25408,1.18505,14:10:43
25409,1.18505,14:10:43
25410,1.18504,14:10:44
25411,1.18505,14:10:44
25412,1.18504,14:10:44
25413,1.18505,14:10:44
25414,1.18504,14:10:44
25415,1.18505,14:10:45
25416,1.18504,14:10:46
25417,1.18505,14:10:47
25418,1.18504,14:10:47
25419,1.18505,14:10:48
25420,1.18506,14:10:50
25421,1.18507,14:10:50
25422,1.18506,14:10:50
25423,1.18507,14:10:50
25424,1.18506,14:10:50
25425,1.18507,14:10:50
25426,1.18509,14:10:50
25427,1.18509,14:10:50
25428,1.18508,14:10:50
25429,1.18509,14:10:50
25430,1.18509,14:10:50
25431,1.18508,14:10:50
25432,1.18509,14:10:51
25433,1.18508,14:10:51
25434,1.18507,14:10:51
25435,1.18506,14:10:51
25436,1.18507,14:10:51
25437,1.18506,14:10:51
25438,1.18507,14:10:52
25439,1.18506,14:10:52
25440,1.18505,14:10:52
25441,1.18506,14:10:52
25442,1.18505,14:10:52
25443,1.18506,14:10:52
25444,1.18505,14:10:53
25445,1.18506,14:10:54
25446,1.18505,14:10:54
25447,1.18506,14:10:55
25448,1.18505,14:10:58
25449,1.18506,14:10:59
25450,1.18505,14:10:59
25451,1.18506,14:11:00
25452,1.18504,14:11:00
25453,1.18505,14:11:00
25454,1.18503,14:11:00
25455,1.18504,14:11:00
25456,1.18503,14:11:00
25457,1.18504,14:11:00
25458,1.18503,14:11:00
25459,1.18504,14:11:00
25460,1.18503,14:11:00
25461,1.18504,14:11:00
25462,1.18505,14:11:00
25463,1.18506,14:11:01
25464,1.18505,14:11:02
25465,1.18504,14:11:02
25466,1.18503,14:11:02
25467,1.18504,14:11:02
25468,1.18503,14:11:02
25469,1.18504,14:11:02
25470,1.18503,14:11:03
25471,1.18504,14:11:03
25472,1.18505,14:11:05
25473,1.18506,14:11:06
25474,1.18505,14:11:07
25475,1.18503,14:11:08
25476,1.18504,14:11:08
25477,1.18503,14:11:08
25478,1.18504,14:11:08
25479,1.18505,14:11:08
25480,1.18504,14:11:08
25481,1.18505,14:11:08
25482,1.18506,14:11:08
25483,1.18505,14:11:08
25484,1.18506,14:11:08
25485,1.18505,14:11:09
25486,1.18505,14:11:09
25487,1.18504,14:11:09
25488,1.18505,14:11:09
25489,1.18503,14:11:09
25490,1.18504,14:11:09
25491,1.18502,14:11:09
25492,1.18501,14:11:09
25493,1.18502,14:11:09
25494,1.18498,14:11:09
25495,1.18499,14:11:09
25496,1.13499,14:11:09
25497,1.18497,14:11:09
25498,1.18496,14:11:09
25499,1.18498,14:11:09
25500,1.18499,14:11:09
25501,1.18500,14:11:10
25502,1.18498,14:11:10
25503,1.18499,14:11:10
25504,1.18498,14:11:10
25505,1.18499,14:11:10
25506,1.18500,14:11:10
25507,1.18501,14:11:10
25508,1.18500,14:11:10
25509,1.18501,14:11:10
25510,1.18500,14:11:10
25511,1.18501,14:11:10
25512,1.18500,14:11:10
25513,1.18501,14:11:10
25514,1.18502,14:11:10
25515,1.18501,14:11:10
25516,1.18502,14:11:10
25517,1.18504,14:11:10
25518,1.18506,14:11:10
25519,1.18507,14:11:10
25520,1.18504,14:11:10
25521,1.18505,14:11:10
25522,1.18503,14:11:10
25523,1.18502,14:11:10
25524,1.18504,14:11:10
25525,1.18503,14:11:10
25526,1.18505,14:11:10
25527,1.18504,14:11:10
25528,1.18505,14:11:10
25529,1.18504,14:11:10
25530,1.18503,14:11:10
25531,1.18504,14:11:10
25532,1.18505,14:11:10
25533,1.18504,14:11:10
25534,1.18503,14:11:10
25535,1.18504,14:11:10
25536,1.18503,14:11:10
25537,1.18502,14:11:11
25538,1.18503,14:11:13
25539,1.18502,14:11:13
25540,1.18501,14:11:14
25541,1.18502,14:11:14
25542,1.18501,14:11:14
25543,1.18500,14:11:14
25544,1.18501,14:11:14
25545,1.18500,14:11:14
25546,1.18499,14:11:14
25547,1.18500,14:11:14
25548,1.18498,14:11:14
25549,1.18497,14:11:14
25550,1.18498,14:11:14
25551,1.18497,14:11:14
25552,1.18496,14:11:14
25553,1.18497,14:11:14
25554,1.18496,14:11:14
25555,1.18497,14:11:14
25556,1.18499,14:11:14
25557,1.18498,14:11:14
25558,1.18499,14:11:14
25559,1.18498,14:11:14
25560,1.18499,14:11:14
25561,1.18498,14:11:14
25562,1.18500,14:11:14
25563,1.18499,14:11:14
25564,1.18500,14:11:15
25565,1.18501,14:11:16
25566,1.18500,14:11:16
25567,1.18499,14:11:19
25568,1.18500,14:11:19
25569,1.18503,14:11:26
25570,1.18502,14:11:27
25571,1.18501,14:11:27
25572,1.18503,14:11:27
25573,1.18504,14:11:27
25574,1.18503,14:11:27
25575,1.18504,14:11:27
25576,1.18503,14:11:27
25577,1.18505,14:11:27
25578,1.18504,14:11:27
25579,1.18503,14:11:27
25580,1.18505,14:11:27
25581,1.18504,14:11:27
25582,1.18503,14:11:28
25583,1.18501,14:11:28
25584,1.18500,14:11:28
25585,1.18501,14:11:29
25586,1.18500,14:11:29
25587,1.18499,14:11:29
25588,1.18498,14:11:29
25589,1.18499,14:11:29
25590,1.18497,14:11:29
25591,1.18496,14:11:30
25592,1.18494,14:11:33
25593,1.18493,14:11:33
25594,1.18492,14:11:34
25595,1.18491,14:11:34
25596,1.18492,14:11:34
25597,1.18493,14:11:35
25598,1.18492,14:11:36
25599,1.18493,14:11:36
25600,1.18492,14:11:36
25601,1.18493,14:11:36
25602,1.18492,14:11:36
25603,1.18491,14:11:37
25604,1.18490,14:11:38
25605,1.18491,14:11:38
25606,1.18490,14:11:38
25607,1.18491,14:11:39
25608,1.18490,14:11:39
25609,1.18491,14:11:40
25610,1.18490,14:11:40
25611,1.18489,14:11:41
25612,1.18488,14:11:41
25613,1.18489,14:11:41
25614,1.18488,14:11:41
25615,1.18487,14:11:41
25616,1.18486,14:11:41
25617,1.18485,14:11:41
25618,1.18484,14:11:41
25619,1.18486,14:11:41
25620,1.18485,14:11:41
25621,1.18486,14:11:42
25622,1.18485,14:11:42
25623,1.18486,14:11:45
25624,1.18488,14:11:45
25625,1.18487,14:11:45
25626,1.18488,14:11:45
25627,1.18489,14:11:45
25628,1.18488,14:11:46
25629,1.18489,14:11:46
25630,1.18490,14:11:46
25631,1.18491,14:11:46
25632,1.18492,14:11:46
25633,1.18491,14:11:46
25634,1.18492,14:11:47
25635,1.18491,14:11:47
25636,1.18492,14:11:47
25637,1.18491,14:11:47
25638,1.18490,14:11:48
25639,1.18491,14:11:51
25640,1.18490,14:11:51
25641,1.18489,14:11:56
25642,1.18488,14:11:56
25643,1.18487,14:11:56
25644,1.18486,14:11:56
25645,1.18487,14:11:56
25646,1.18486,14:11:56
25647,1.18485,14:11:56
25648,1.18486,14:11:56
25649,1.18487,14:11:56
25650,1.18486,14:11:57
25651,1.18485,14:11:57
25652,1.18483,14:11:58
25653,1.18485,14:11:58
25654,1.18482,14:11:58
25655,1.18481,14:11:58
25656,1.18483,14:11:58
25657,1.18482,14:11:58
25658,1.18483,14:11:58
25659,1.18482,14:11:58
25660,1.18481,14:11:58
25661,1.18479,14:11:58
25662,1.18481,14:11:58
25663,1.18480,14:11:58
25664,1.18481,14:11:58
25665,1.18480,14:11:58
25666,1.18481,14:11:58
25667,1.18480,14:11:58
25668,1.18481,14:11:58
25669,1.18480,14:11:59
25670,1.18479,14:12:01
25671,1.18480,14:12:01
25672,1.18481,14:12:01
25673,1.18479,14:12:01
25674,1.18480,14:12:02
25675,1.18481,14:12:02
25676,1.18480,14:12:03
25677,1.18481,14:12:03
25678,1.18482,14:12:03
25679,1.18483,14:12:03
25680,1.18484,14:12:03
25681,1.18485,14:12:03
25682,1.18486,14:12:03
25683,1.18486,14:12:03
25684,1.18486,14:12:03
25685,1.18485,14:12:04
25686,1.18486,14:12:04
25687,1.18485,14:12:05
25688,1.18484,14:12:09
25689,1.18483,14:12:09
25690,1.18482,14:12:09
25691,1.18483,14:12:09
25692,1.18482,14:12:09
25693,1.18482,14:12:09
25694,1.18481,14:12:09
25695,1.18482,14:12:09
25696,1.18481,14:12:09
25697,1.18482,14:12:10
25698,1.18481,14:12:10
25699,1.18480,14:12:11
25700,1.18481,14:12:11
25701,1.18480,14:12:11
25702,1.18481,14:12:11
25703,1.18480,14:12:12
25704,1.18481,14:12:13
25705,1.18482,14:12:14
25706,1.18481,14:12:14
25707,1.18482,14:12:14
25708,1.18481,14:12:14
25709,1.18480,14:12:15
25710,1.18481,14:12:15
25711,1.18482,14:12:15
25712,1.18481,14:12:15
25713,1.18482,14:12:15
25714,1.18483,14:12:15
25715,1.18484,14:12:15
25716,1.18485,14:12:15
25717,1.18486,14:12:15
25718,1.18485,14:12:15
25719,1.18487,14:12:15
25720,1.18490,14:12:15
25721,1.18495,14:12:15
25722,1.18491,14:12:16
25723,1.18500,14:12:16
25724,1.18504,14:12:16
25725,1.18505,14:12:16
25726,1.18506,14:12:16
25727,1.18505,14:12:16
25728,1.18506,14:12:16
25729,1.18506,14:12:16
25730,1.18505,14:12:16
25731,1.18504,14:12:16
25732,1.18505,14:12:16
25733,1.18506,14:12:16
25734,1.18505,14:12:16
25735,1.18506,14:12:16
25736,1.18506,14:12:16
25737,1.18505,14:12:16
25738,1.18507,14:12:16
25739,1.18506,14:12:16
25740,1.18507,14:12:16
25741,1.18506,14:12:16
25742,1.18507,14:12:16
25743,1.18506,14:12:16
25744,1.18508,14:12:16
25745,1.18508,14:12:16
25746,1.18503,14:12:16
25747,1.18507,14:12:16
25748,1.18506,14:12:16
25749,1.18505,14:12:17
25750,1.18506,14:12:17
25751,1.18507,14:12:19
25752,1.18506,14:12:19
25753,1.18504,14:12:19
25754,1.18505,14:12:19
25755,1.18506,14:12:19
25756,1.18507,14:12:21
25757,1.18508,14:12:22
25758,1.18507,14:12:22
25759,1.18509,14:12:22
25760,1.18509,14:12:22
25761,1.18508,14:12:22
25762,1.18509,14:12:22
25763,1.18509,14:12:22
25764,1.18509,14:12:22
25765,1.18508,14:12:22
25766,1.18511,14:12:22
25767,1.18510,14:12:22
25768,1.18511,14:12:22
25769,1.18510,14:12:22
25770,1.18511,14:12:22
25771,1.18510,14:12:23
25772,1.18511,14:12:23
25773,1.18508,14:12:23
25774,1.18507,14:12:23
25775,1.18508,14:12:23
25776,1.18509,14:12:23
25777,1.18510,14:12:23
25778,1.18509,14:12:23
25779,1.18507,14:12:23
25780,1.18508,14:12:23
25781,1.18509,14:12:23
25782,1.18510,14:12:23
25783,1.18511,14:12:23
25784,1.18509,14:12:23
25785,1.18510,14:12:23
25786,1.18509,14:12:23
25787,1.18510,14:12:23
25788,1.18511,14:12:23
25789,1.18510,14:12:23
25790,1.18511,14:12:23
25791,1.18510,14:12:23
25792,1.18511,14:12:24
25793,1.18510,14:12:24
25794,1.18511,14:12:24
25795,1.18510,14:12:24
25796,1.18511,14:12:25
25797,1.18512,14:12:27
25798,1.18513,14:12:27
25799,1.18512,14:12:27
25800,1.18514,14:12:27
25801,1.18515,14:12:27
25802,1.18516,14:12:27
25803,1.18515,14:12:27
25804,1.18516,14:12:27
25805,1.18515,14:12:27
25806,1.18517,14:12:27
25807,1.18516,14:12:27
25808,1.18517,14:12:30
25809,1.18516,14:12:30
25810,1.18517,14:12:30
25811,1.18516,14:12:30
25812,1.18515,14:12:31
25813,1.18516,14:12:31
25814,1.18515,14:12:31
25815,1.18516,14:12:31
25816,1.18515,14:12:31
25817,1.18516,14:12:32
25818,1.18515,14:12:33
25819,1.18517,14:12:33
25820,1.18516,14:12:33
25821,1.18517,14:12:35
25822,1.18516,14:12:35
25823,1.18518,14:12:35
25824,1.18517,14:12:35
25825,1.18518,14:12:35
25826,1.18519,14:12:35
25827,1.18521,14:12:35
25828,1.18522,14:12:35
25829,1.18523,14:12:35
25830,1.18522,14:12:35
25831,1.18521,14:12:35
25832,1.18522,14:12:35
25833,1.18523,14:12:35
25834,1.18522,14:12:35
25835,1.18523,14:12:35
25836,1.18522,14:12:35
25837,1.18521,14:12:35
25838,1.18522,14:12:35
25839,1.18521,14:12:36
25840,1.18522,14:12:36
25841,1.18521,14:12:36
25842,1.18520,14:12:36
25843,1.18521,14:12:36
25844,1.18520,14:12:37
25845,1.18521,14:12:37
25846,1.18529,14:12:39
25847,1.18528,14:12:39
25848,1.18527,14:12:39
25849,1.18522,14:12:39
25850,1.18524,14:12:39
25851,1.18529,14:12:39
25852,1.18530,14:12:39
25853,1.18532,14:12:39
25854,1.18530,14:12:39
25855,1.18529,14:12:39
25856,1.18535,14:12:39
25857,1.18532,14:12:40
25858,1.18531,14:12:40
25859,1.18532,14:12:40
25860,1.18532,14:12:40
25861,1.18532,14:12:40
25862,1.18534,14:12:40
25863,1.18533,14:12:40
25864,1.18533,14:12:40
25865,1.18535,14:12:40
25866,1.18534,14:12:40
25867,1.18535,14:12:40
25868,1.18534,14:12:40
25869,1.18533,14:12:40
25870,1.18534,14:12:41
25871,1.18535,14:12:41
25872,1.18534,14:12:41
25873,1.18533,14:12:41
25874,1.18534,14:12:41
25875,1.18536,14:12:41
25876,1.18535,14:12:41
25877,1.18536,14:12:42
25878,1.18537,14:12:42
25879,1.18536,14:12:42
25880,1.18535,14:12:42
25881,1.18536,14:12:43
25882,1.18537,14:12:43
25883,1.18538,14:12:43
25884,1.18539,14:12:43
25885,1.18540,14:12:43
25886,1.18539,14:12:43
25887,1.18541,14:12:43
25888,1.18542,14:12:43
25889,1.18544,14:12:43
25890,1.18545,14:12:43
25891,1.18544,14:12:43
25892,1.18548,14:12:43
25893,1.18547,14:12:43
25894,1.18546,14:12:43
25895,1.18546,14:12:43
25896,1.18546,14:12:43
25897,1.18546,14:12:43
25898,1.18545,14:12:43
25899,1.18546,14:12:44
25900,1.18545,14:12:44
25901,1.18544,14:12:44
25902,1.18545,14:12:44
25903,1.18544,14:12:44
25904,1.18545,14:12:44
25905,1.18542,14:12:44
25906,1.18545,14:12:44
25907,1.18544,14:12:44
25908,1.18543,14:12:44
25909,1.18542,14:12:44
25910,1.18544,14:12:45
25911,1.18543,14:12:45
25912,1.18542,14:12:45
25913,1.18541,14:12:45
25914,1.18539,14:12:45
25915,1.18540,14:12:45
25916,1.18541,14:12:45
25917,1.18540,14:12:46
25918,1.18541,14:12:47
25919,1.18542,14:12:47
25920,1.18543,14:12:47
25921,1.18545,14:12:47
25922,1.18544,14:12:47
25923,1.18543,14:12:47
25924,1.18544,14:12:47
25925,1.18543,14:12:47
25926,1.18542,14:12:47
25927,1.18541,14:12:47
25928,1.18542,14:12:47
25929,1.18543,14:12:47
25930,1.18544,14:12:47
25931,1.18544,14:12:47
25932,1.18544,14:12:48
25933,1.18545,14:12:48
25934,1.18544,14:12:48
25935,1.18545,14:12:48
25936,1.18544,14:12:48
25937,1.18544,14:12:48
25938,1.18544,14:12:48
25939,1.18544,14:12:48
25940,1.18546,14:12:48
25941,1.18545,14:12:48
25942,1.18544,14:12:48
25943,1.18545,14:12:48
25944,1.18544,14:12:48
25945,1.18548,14:12:48
25946,1.18549,14:12:48
25947,1.18547,14:12:48
25948,1.18548,14:12:48
25949,1.18550,14:12:48
25950,1.18551,14:12:48
25951,1.18552,14:12:48
25952,1.18554,14:12:48
25953,1.18553,14:12:48
25954,1.18552,14:12:48
25955,1.18553,14:12:48
25956,1.18554,14:12:49
25957,1.18553,14:12:49
25958,1.18552,14:12:49
25959,1.18553,14:12:49
25960,1.18552,14:12:49
25961,1.18555,14:12:49
25962,1.18553,14:12:49
25963,1.18552,14:12:49
25964,1.18552,14:12:49
25965,1.18553,14:12:49
25966,1.18552,14:12:49
25967,1.18551,14:12:49
25968,1.18552,14:12:49
25969,1.18553,14:12:49
25970,1.18555,14:12:49
25971,1.18554,14:12:49
25972,1.18554,14:12:49
25973,1.18555,14:12:49
25974,1.18554,14:12:50
25975,1.18553,14:12:51
25976,1.18552,14:12:51
25977,1.18551,14:12:51
25978,1.18552,14:12:51
25979,1.18551,14:12:51
25980,1.18552,14:12:51
25981,1.18551,14:12:51
25982,1.18552,14:12:51
25983,1.18551,14:12:52
25984,1.18552,14:12:53
25985,1.18551,14:12:53
25986,1.18550,14:12:53
25987,1.18551,14:12:53
25988,1.18549,14:12:54
25989,1.18550,14:12:54
25990,1.18549,14:12:54
25991,1.18547,14:12:54
25992,1.18546,14:12:54
25993,1.18547,14:12:54
25994,1.18545,14:12:54
25995,1.18544,14:12:55
25996,1.18543,14:12:55
25997,1.18544,14:12:55
25998,1.18543,14:12:55
25999,1.18544,14:12:55
26000,1.18543,14:12:55
26001,1.18544,14:12:55
26002,1.18545,14:12:55
26003,1.18544,14:12:55
26004,1.18543,14:12:55
26005,1.18544,14:12:55
26006,1.18546,14:12:55
26007,1.18547,14:12:55
26008,1.18546,14:12:55
26009,1.18551,14:12:55
26010,1.18552,14:12:55
26011,1.18553,14:12:55
26012,1.18552,14:12:55
26013,1.18552,14:12:55
26014,1.18552,14:12:55
26015,1.18552,14:12:56
26016,1.18552,14:12:56
26017,1.18552,14:12:56
26018,1.18551,14:12:56
26019,1.18551,14:12:56
26020,1.18551,14:12:56
26021,1.18550,14:12:56
26022,1.18551,14:12:56
26023,1.18552,14:12:57
26024,1.18551,14:12:57
26025,1.18552,14:12:57
26026,1.18553,14:12:57
26027,1.18551,14:12:57
26028,1.18552,14:12:57
26029,1.18552,14:12:57
26030,1.18552,14:12:57
26031,1.18552,14:12:57
26032,1.18554,14:12:57
26033,1.18554,14:12:57
26034,1.18555,14:12:57
26035,1.18554,14:12:57
26036,1.18554,14:12:57
26037,1.18555,14:12:57
26038,1.18554,14:12:57
26039,1.18555,14:12:57
26040,1.18554,14:12:57
26041,1.18553,14:12:58
26042,1.18554,14:12:58
26043,1.18553,14:12:58
26044,1.18554,14:12:58
26045,1.18553,14:12:58
26046,1.15553,14:12:58
26047,1.18552,14:12:58
26048,1.18553,14:12:58
26049,1.18552,14:12:59
26050,1.18552,14:12:59
26051,1.18553,14:12:59
26052,1.18553,14:12:59
26053,1.18552,14:12:59
26054,1.18553,14:12:59
26055,1.18552,14:12:59
26056,1.18553,14:12:59
26057,1.18554,14:12:59
26058,1.18555,14:12:59
26059,1.18556,14:13:00
26060,1.18555,14:13:00
26061,1.18556,14:13:00
26062,1.18555,14:13:00
26063,1.18558,14:13:00
26064,1.18561,14:13:00
26065,1.18559,14:13:00
26066,1.18558,14:13:00
26067,1.18559,14:13:00
26068,1.18561,14:13:00
26069,1.18563,14:13:00
26070,1.13563,14:13:00
26071,1.18562,14:13:00
26072,1.13562,14:13:00
26073,1.18552,14:12:58
26074,1.18553,14:12:58
26075,1.18552,14:12:59
26076,1.13552,14:12:59
26077,1.18553,14:12:59
26078,1.13553,14:12:59
26079,1.18552,14:12:59
26080,1.18553,14:12:59
26081,1.18552,14:12:59
26082,1.18553,14:12:59
26083,1.18554,14:12:59
26084,1.18555,14:12:59
26085,1.18554,14:12:59
26086,1.18555,14:12:59
26087,1.13556,14:13:00
26088,1.18555,14:13:00
26089,1.18556,14:13:00
26090,1.18555,14:13:00
26091,1.18558,14:13:00
26092,1.18559,14:13:00
26093,1.18558,14:13:00
26094,1.18559,14:13:00
26095,1.18563,14:13:00
26096,1.18562,14:13:00
26097,1.18561,14:13:01
26098,1.18563,14:13:01
26099,1.18562,14:13:01
26100,1.18561,14:13:01
26101,1.18563,14:13:01
26102,1.18562,14:13:01
26103,1.18561,14:13:01
26104,1.18563,14:13:01
26105,1.18562,14:13:01
26106,1.18563,14:13:01
26107,1.18562,14:13:01
26108,1.18563,14:13:01
26109,1.18562,14:13:02
26110,1.18563,14:13:02
26111,1.18564,14:13:02
26112,1.18563,14:13:02
26113,1.18553,14:13:02
26114,1.18564,14:13:02
26115,1.18554,14:13:02
26116,1.18563,14:13:02
26117,1.18564,14:13:02
26118,1.18565,14:13:02
26119,1.18566,14:13:03
26120,1.18565,14:13:03
26121,1.18564,14:13:03
26122,1.13564,14:13:03
26123,1.18563,14:13:03
26124,1.18561,14:13:03
26125,1.13561,14:13:03
26126,1.13561,14:13:03
26127,1.18560,14:13:03
26128,1.18559,14:13:03
26129,1.18560,14:13:03
26130,1.18561,14:13:03
26131,1.18560,14:13:03
26132,1.18561,14:13:03
26133,1.13561,14:13:03
26134,1.18563,14:13:05
26135,1.18562,14:13:05
26136,1.18563,14:13:05
26137,1.18564,14:13:05
26138,1.18563,14:13:05
26139,1.18561,14:13:05
26140,1.18563,14:13:05
26141,1.18564,14:13:05
26142,1.18563,14:13:05
26143,1.18564,14:13:05
26144,1.18565,14:13:05
26145,1.18564,14:13:05
26146,1.18563,14:13:05
26147,1.18564,14:13:05
26148,1.18563,14:13:06
26149,1.18562,14:13:06
26150,1.18561,14:13:06
26151,1.18559,14:13:06
26152,1.18562,14:13:06
26153,1.18561,14:13:06
26154,1.18562,14:13:06
26155,1.18562,14:13:06
26156,1.18563,14:13:07
26157,1.18562,14:13:07
26158,1.18563,14:13:08
26159,1.18562,14:13:08
26160,1.18560,14:13:08
26161,1.18561,14:13:09
26162,1.18562,14:13:09
26163,1.18563,14:13:09
26164,1.18561,14:13:09
26165,1.18562,14:13:10
26166,1.18561,14:13:10
26167,1.18562,14:13:11
26168,1.18561,14:13:11
26169,1.18562,14:13:11
26170,1.18563,14:13:11
26171,1.18564,14:13:11
26172,1.18563,14:13:11
26173,1.18564,14:13:11
26174,1.18563,14:13:11
26175,1.18563,14:13:11
26176,1.18562,14:13:11
26177,1.18563,14:13:11
26178,1.18566,14:13:11
26179,1.18565,14:13:11
26180,1.18565,14:13:11
26181,1.18564,14:13:11
26182,1.18565,14:13:11
26183,1.18563,14:13:12
26184,1.18564,14:13:12
26185,1.18565,14:13:12
26186,1.18564,14:13:12
26187,1.18565,14:13:12
26188,1.18564,14:13:13
26189,1.18565,14:13:14
26190,1.18566,14:13:14
26191,1.18564,14:13:14
26192,1.18565,14:13:14
26193,1.18567,14:13:14
26194,1.18568,14:13:14
26195,1.18567,14:13:14
26196,1.18566,14:13:14
26197,1.18567,14:13:14
26198,1.18566,14:13:14
26199,1.18565,14:13:14
26200,1.18564,14:13:14
26201,1.18563,14:13:14
26202,1.18562,14:13:15
26203,1.18563,14:13:15
26204,1.18562,14:13:15
26205,1.18563,14:13:15
26206,1.18562,14:13:15
26207,1.18561,14:13:15
26208,1.18560,14:13:15
26209,1.18561,14:13:15
26210,1.18560,14:13:15
26211,1.18558,14:13:15
26212,1.18559,14:13:15
26213,1.18558,14:13:15
26214,1.18560,14:13:16
26215,1.18561,14:13:16
26216,1.18562,14:13:17
26217,1.18561,14:13:17
26218,1.18562,14:13:18
26219,1.18563,14:13:18
26220,1.18562,14:13:18
26221,1.18561,14:13:18
26222,1.18562,14:13:18
26223,1.18563,14:13:18
26224,1.18562,14:13:18
26225,1.18563,14:13:18
26226,1.18562,14:13:18
26227,1.18561,14:13:19
26228,1.18562,14:13:19
26229,1.18561,14:13:19
26230,1.18562,14:13:19
26231,1.18561,14:13:19
26232,1.18562,14:13:19
26233,1.18561,14:13:19
26234,1.18562,14:13:19
26235,1.18561,14:13:20
26236,1.18562,14:13:20
26237,1.18561,14:13:20
26238,1.18562,14:13:20
26239,1.18561,14:13:20
26240,1.18562,14:13:20
26241,1.18561,14:13:20
26242,1.18562,14:13:20
26243,1.18563,14:13:21
26244,1.18562,14:13:21
26245,1.18561,14:13:21
26246,1.18563,14:13:21
26247,1.18564,14:13:21
26248,1.18563,14:13:21
26249,1.18564,14:13:21
26250,1.18565,14:13:21
26251,1.18564,14:13:21
26252,1.18565,14:13:22
26253,1.18564,14:13:23
26254,1.18563,14:13:23
26255,1.18564,14:13:23
26256,1.18563,14:13:23
26257,1.18564,14:13:23
26258,1.18565,14:13:23
26259,1.18564,14:13:23
26260,1.18565,14:13:23
26261,1.18564,14:13:23
26262,1.18565,14:13:23
26263,1.18564,14:13:24
26264,1.18565,14:13:24
26265,1.18564,14:13:24
26266,1.18562,14:13:24
26267,1.18563,14:13:24
26268,1.18562,14:13:24
26269,1.18563,14:13:24
26270,1.18562,14:13:24
26271,1.18561,14:13:24
26272,1.18562,14:13:24
26273,1.18561,14:13:25
26274,1.18562,14:13:25
26275,1.18561,14:13:25
26276,1.18560,14:13:25
26277,1.18561,14:13:25
26278,1.18560,14:13:26
26279,1.18561,14:13:26
26280,1.18560,14:13:26
26281,1.18561,14:13:26
26282,1.18562,14:13:27
